Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Location,Merchant_Type,Status
c37ec2e5-fa8,rahul_6177@paytm,water.pay@axl,563.24,2024-01-05 10:19:27,Delhi,bills,success
6dcd8274-873,karan_8814@ibl,healthapp.pay@okhdfc,1286.52,2024-01-05 10:20:05,Ahmedabad,health,success
7bc4df93-fd7,vikram_7370@okhdfc,cafeshop.pay@ibl,290.87,2024-01-05 10:22:38,Mumbai,food,success
660fa2f9-d60,arjun_6136@icici,aditya_6807@ibl,1117.81,2024-01-05 10:24:05,Ahmedabad,p2p,success
7ff26cd7-62e,vikram_7830@okhdfc,uber.pay@ybl,404.36,2024-01-05 10:25:11,Lucknow,transport,success
bb0e4d96-eba,rahul_1191@okhdfc,delhibelly.pay@ybl,746.35,2024-01-05 10:25:41,Ahmedabad,food,success
f42686cf-f88,pooja_4462@icici,metrocard.pay@icici,251.68,2024-01-05 10:25:52,Mumbai,transport,success
1809f264-054,pooja_5971@oksbi,pharmacy.pay@axl,1651.76,2024-01-05 10:27:11,Mumbai,health,success
415bfab1-641,simran_8391@paytm,bookmyshow.pay@icici,1153.44,2024-01-05 10:27:37,Pune,entertainment,success
929129bc-c2a,karan_331@paytm,bookmyshow.pay@okhdfc,1462.08,2024-01-05 10:27:38,Kolkata,entertainment,success
4c8e1ab4-3dd,pooja_487@ybl,isha_9235@ibl,1682.95,2024-01-05 10:28:42,Chennai,p2p,success
80e0b259-ee8,amit_8548@oksbi,books.pay@icici,1415.39,2024-01-05 10:29:17,Bangalore,education,success
923a6c9d-e33,dev_343@paytm,spotify.pay@axl,1633.19,2024-01-05 10:29:56,Hyderabad,entertainment,success
7d4e9d43-7b1,isha_5312@ybl,reliance.pay@axl,7400.69,2024-01-05 10:29:57,Pune,shopping,success
231f3d8f-f72,rohan_3005@paytm,reliance.pay@ibl,6498.7,2024-01-05 10:30:17,Hyderabad,shopping,success
6d9d95b5-8ce,amit_1994@icici,delhibelly.pay@okhdfc,239.21,2024-01-05 10:30:39,Lucknow,food,success
80cbc929-023,isha_3118@ibl,rohan_9255@axl,679.87,2024-01-05 10:31:20,Lucknow,p2p,success
7b3eaa5f-aaf,sneha_7042@paytm,flipkart.pay@icici,7886.48,2024-01-05 10:32:05,Delhi,shopping,success
8a1c9080-003,rohan_6475@ibl,hospital.pay@oksbi,1515.19,2024-01-05 10:32:37,Mumbai,health,success
07d9dd4a-bc5,sneha_5874@ybl,books.pay@ybl,1045.39,2024-01-05 10:32:43,Pune,education,success
3cd79cbe-a18,neha_7319@ibl,localstore.pay@axl,751.34,2024-01-05 10:33:43,Pune,shopping,success
14dca8d0-b93,isha_7322@okhdfc,localstore.pay@axl,9434.6,2024-01-05 10:34:51,Mumbai,shopping,success
26cd31d2-260,rohan_2716@ibl,sneha_6559@axl,931.32,2024-01-05 10:34:59,Kolkata,p2p,success
13344a7a-645,isha_5312@ybl,dmart.pay@axl,1203.53,2024-01-05 10:35:42,Pune,shopping,success
55566d96-0ac,isha_1716@ibl,dev_4765@oksbi,264.53,2024-01-05 10:36:44,Pune,p2p,success
a661f97e-919,simran_8391@paytm,bookmyshow.pay@ibl,451.54,2024-01-05 10:37:30,Pune,entertainment,success
c88e270e-48b,pooja_4435@axl,electricity.pay@axl,1324.69,2024-01-05 10:37:52,Hyderabad,bills,success
0ffd16cd-847,amit_8276@axl,courseapp.pay@icici,143.76,2024-01-05 10:39:09,Bangalore,education,success
e558fdf0-a80,karan_9391@okhdfc,swiggy.pay@paytm,717.11,2024-01-05 10:39:12,Delhi,food,success
91bf14d3-09a,simran_4367@ibl,water.pay@ybl,327.86,2024-01-05 10:39:41,Chennai,bills,success
3627a013-c38,karan_7780@icici,netflix.pay@icici,1192.41,2024-01-05 10:39:53,Jaipur,entertainment,success
1441f652-aa3,rohan_3734@oksbi,rohan_6040@icici,1729.04,2024-01-05 10:40:49,Chennai,p2p,success
01cab699-797,priya_8463@icici,dmart.pay@icici,4887.28,2024-01-05 10:41:06,Bangalore,shopping,success
b64a3a01-546,vikram_1137@axl,rahul_1146@axl,2047.51,2024-01-05 10:41:54,Pune,p2p,success
80e0a494-94c,simran_8956@icici,dmart.pay@paytm,7451.8,2024-01-05 10:42:02,Kolkata,shopping,success
0a1785b7-bbe,rohan_345@oksbi,priya_9934@icici,1757.62,2024-01-05 10:42:38,Delhi,p2p,success
e922eb45-1ec,arjun_9932@paytm,petrolpump.pay@okhdfc,328.85,2024-01-05 10:42:54,Jaipur,transport,success
068c80f6-a5a,aditya_8013@oksbi,sneha_5656@ybl,1010.25,2024-01-05 10:43:38,Kolkata,p2p,success
1d87ac2a-56e,amit_8636@oksbi,simran_1992@ybl,831.29,2024-01-05 10:44:00,Kolkata,p2p,success
fc7b5f3f-2bf,priya_6543@oksbi,netflix.pay@paytm,1509.11,2024-01-05 10:44:39,Mumbai,entertainment,success
b9e111f5-0da,vikram_3712@ibl,aditya_2340@axl,2069.27,2024-01-05 10:44:55,Ahmedabad,p2p,success
600b21dc-0a4,arjun_6237@axl,localstore.pay@oksbi,1419.07,2024-01-05 10:44:58,Jaipur,shopping,success
8207a78f-6dc,rahul_1148@icici,clinic.pay@oksbi,1614.07,2024-01-05 10:47:07,Jaipur,health,success
5ceda303-9aa,arjun_9054@paytm,hotstar.pay@ybl,886.08,2024-01-05 10:47:38,Kolkata,entertainment,success
8c4a3da6-f7e,amit_901@oksbi,pharmacy.pay@oksbi,594.83,2024-01-05 10:48:28,Mumbai,health,success
03792ffc-d07,aditya_6813@oksbi,hotstar.pay@okhdfc,769.0,2024-01-05 10:49:24,Delhi,entertainment,success
692c9da2-741,ananya_6226@oksbi,swiggy.pay@oksbi,371.52,2024-01-05 10:51:32,Hyderabad,food,success
43e4afaa-a5b,karan_2233@okhdfc,rohan_6574@axl,289.41,2024-01-05 10:52:13,Delhi,p2p,success
22c9737b-cfb,neha_2184@oksbi,localstore.pay@paytm,5586.94,2024-01-05 10:52:32,Ahmedabad,shopping,success
1ff92a5a-f1c,aditya_3783@axl,neha_7606@ybl,299.4,2024-01-05 10:52:50,Ahmedabad,p2p,success
4e5ca19d-ebe,aditya_6799@ybl,ola.pay@oksbi,243.59,2024-01-05 10:53:02,Lucknow,transport,success
3555d3ae-bff,isha_8143@ybl,rahul_7348@okhdfc,1172.14,2024-01-05 10:53:37,Kolkata,p2p,success
2b990a36-205,simran_4112@ybl,clinic.pay@icici,634.68,2024-01-05 10:53:47,Pune,health,success
93986698-e7b,rohan_678@icici,simran_5480@paytm,135.65,2024-01-05 10:54:09,Pune,p2p,success
aa7b6b0c-648,amit_7658@ybl,flipkart.pay@okhdfc,9921.04,2024-01-05 10:54:14,Bangalore,shopping,success
7cfc6815-994,sneha_9031@oksbi,rohan_9572@ibl,837.9,2024-01-05 10:55:29,Pune,p2p,success
436a3973-bb9,sneha_681@axl,zomato.pay@okhdfc,80.01,2024-01-05 10:55:53,Delhi,food,success
049ab0d2-8b5,rohan_9368@okhdfc,hotstar.pay@oksbi,550.4,2024-01-05 10:56:18,Chennai,entertainment,success
4261f0ba-e9f,dev_3768@axl,pharmacy.pay@ibl,1142.3,2024-01-05 10:56:38,Pune,health,success
cda2e968-241,simran_1992@ybl,pooja_7129@axl,696.6,2024-01-05 10:58:11,Mumbai,p2p,success
befa605b-14f,dev_4791@icici,spotify.pay@axl,280.88,2024-01-05 11:01:06,Chennai,entertainment,success
915cb067-0f4,aditya_4069@axl,rapido.pay@oksbi,401.23,2024-01-05 11:02:02,Pune,transport,success
27f3e5ce-077,rohan_3017@okhdfc,arjun_9212@oksbi,1224.6,2024-01-05 11:03:37,Lucknow,p2p,success
6a240c54-245,rohan_2762@ibl,reliance.pay@axl,5764.38,2024-01-05 11:04:15,Hyderabad,shopping,success
0028b58b-79a,karan_2262@axl,spotify.pay@icici,1659.35,2024-01-05 11:04:20,Kolkata,entertainment,success
95e563da-1d9,vikram_6370@icici,ananya_837@okhdfc,909.77,2024-01-05 11:07:00,Ahmedabad,p2p,success
e645f4c8-e60,ananya_5409@icici,mobile.pay@icici,4127.27,2024-01-05 11:08:19,Delhi,bills,success
0f9da13b-e97,karan_505@ibl,vikram_9099@axl,264.62,2024-01-05 11:08:51,Lucknow,p2p,success
bbd3ddd1-dbf,arjun_2824@icici,sneha_1798@oksbi,2538.71,2024-01-05 11:09:27,Ahmedabad,p2p,success
9fc9642b-831,simran_123@okhdfc,hospital.pay@okhdfc,1602.05,2024-01-05 11:10:01,Mumbai,health,success
28e91070-84e,simran_7993@okhdfc,spotify.pay@oksbi,174.66,2024-01-05 11:10:14,Chennai,entertainment,success
1e0146a4-0f9,priya_109@oksbi,dev_1969@icici,1739.14,2024-01-05 11:10:20,Hyderabad,p2p,success
0cd50ff9-994,aditya_4227@ibl,pharmacy.pay@okhdfc,402.52,2024-01-05 11:10:51,Kolkata,health,success
db6b447f-8d3,ananya_7310@okhdfc,books.pay@paytm,266.8,2024-01-05 11:11:18,Ahmedabad,education,success
c7a65edf-40d,rahul_9251@icici,water.pay@ybl,1901.48,2024-01-05 11:13:12,Kolkata,bills,success
14de570b-bf0,rohan_3461@ybl,rohan_345@oksbi,504.35,2024-01-05 11:13:39,Jaipur,p2p,success
f0d17328-181,vikram_5264@paytm,uber.pay@oksbi,286.24,2024-01-05 11:14:18,Lucknow,transport,success
ee115671-da8,karan_7046@ibl,rahul_3094@ybl,1392.22,2024-01-05 11:14:20,Ahmedabad,p2p,success
4a4f317a-9e3,rohan_2649@icici,hospital.pay@ybl,578.49,2024-01-05 11:14:23,Hyderabad,health,success
7df84c01-49b,simran_3442@okhdfc,isha_5211@ybl,1603.25,2024-01-05 11:14:45,Delhi,p2p,success
08cb380e-303,simran_1131@axl,amit_1200@ybl,1957.55,2024-01-05 11:14:52,Ahmedabad,p2p,success
8bc9b53c-672,vikram_1541@axl,bookmyshow.pay@icici,1539.15,2024-01-05 11:16:47,Ahmedabad,entertainment,success
bb2fb7ea-ce8,rahul_7348@okhdfc,karan_2634@ibl,10.0,2024-01-05 11:16:53,Chennai,p2p,success
3f1b5037-239,aditya_8013@oksbi,rohan_413@ybl,2083.25,2024-01-05 11:17:43,Jaipur,p2p,success
48ea0a59-a87,dev_731@okhdfc,hospital.pay@okhdfc,1552.5,2024-01-05 11:18:11,Delhi,health,success
369b5999-8ea,ananya_7601@axl,zomato.pay@oksbi,347.98,2024-01-05 11:18:47,Kolkata,food,success
16e66dd8-eef,pooja_7635@axl,pooja_4623@axl,10.0,2024-01-05 11:19:17,Kolkata,p2p,success
65b00e82-ecf,vikram_3040@oksbi,petrolpump.pay@axl,277.99,2024-01-05 11:19:39,Mumbai,transport,success
0ce4bee0-420,arjun_8899@axl,school.pay@ibl,918.15,2024-01-05 11:20:22,Kolkata,education,success
77dbd390-287,vikram_1248@ybl,cafeshop.pay@axl,512.39,2024-01-05 11:20:37,Kolkata,food,success
96e74072-760,ananya_4283@paytm,ola.pay@ybl,258.87,2024-01-05 11:21:14,Mumbai,transport,success
23ce3771-3e0,dev_7984@axl,netflix.pay@ibl,1952.96,2024-01-05 11:21:20,Mumbai,entertainment,success
5c1ec406-504,dev_4337@paytm,spotify.pay@paytm,707.54,2024-01-05 11:22:27,Bangalore,entertainment,success
2c698038-cf0,rohan_161@okhdfc,water.pay@oksbi,3112.12,2024-01-05 11:23:10,Ahmedabad,bills,success
64c5afa9-7d5,amit_2448@axl,books.pay@paytm,716.47,2024-01-05 11:23:20,Jaipur,education,success
bf264531-88b,rahul_7879@icici,clinic.pay@axl,886.74,2024-01-05 11:23:56,Jaipur,health,success
e45d6017-84a,ananya_7218@okhdfc,reliance.pay@oksbi,9565.06,2024-01-05 11:24:41,Bangalore,shopping,success
ee4c5cc3-93d,isha_8164@ibl,amit_3400@paytm,1138.3,2024-01-05 11:25:10,Lucknow,p2p,success
7dba42e4-56b,isha_9165@icici,healthapp.pay@axl,1929.87,2024-01-05 11:25:14,Mumbai,health,success
8f754bf8-374,aditya_6799@ybl,hotstar.pay@ibl,1877.67,2024-01-05 11:25:57,Lucknow,entertainment,success
4fca5582-3e6,pooja_1848@icici,flipkart.pay@ibl,7501.8,2024-01-05 11:26:21,Hyderabad,shopping,success
d01b35b4-bbc,amit_3231@okhdfc,books.pay@icici,679.12,2024-01-05 11:26:50,Ahmedabad,education,success
d38a5c11-60c,isha_5203@oksbi,delhibelly.pay@paytm,650.94,2024-01-05 11:27:51,Bangalore,food,success
30036c38-ce8,priya_5244@icici,amazon.pay@axl,3412.15,2024-01-05 11:28:31,Mumbai,shopping,success
9edd8a8e-205,amit_8937@okhdfc,internet.pay@ybl,3560.81,2024-01-05 11:29:39,Kolkata,bills,success
fc9bfb41-7a9,simran_1432@ybl,dev_9350@oksbi,1652.71,2024-01-05 11:30:18,Lucknow,p2p,success
60c997ae-49b,isha_6558@ibl,gaming.pay@icici,633.41,2024-01-05 11:30:38,Bangalore,entertainment,success
a4af4885-dc6,karan_9801@icici,swiggy.pay@icici,553.1,2024-01-05 11:30:44,Jaipur,food,success
24499531-de1,neha_7553@okhdfc,netflix.pay@icici,517.08,2024-01-05 11:30:47,Lucknow,entertainment,success
3205b0c3-6da,isha_3118@ibl,simran_6660@oksbi,827.79,2024-01-05 11:31:37,Lucknow,p2p,success
de6b2c4f-960,pooja_3696@axl,uber.pay@icici,99.31,2024-01-05 11:32:19,Bangalore,transport,success
d366496f-a8c,neha_8992@axl,flipkart.pay@icici,4435.92,2024-01-05 11:32:40,Pune,shopping,success
29e6d374-397,simran_123@okhdfc,amit_9286@ibl,1076.03,2024-01-05 11:32:58,Mumbai,p2p,success
13f29356-3fd,karan_8814@ibl,netflix.pay@icici,156.06,2024-01-05 11:33:01,Lucknow,entertainment,success
1512990e-4ef,isha_9235@ibl,courseapp.pay@oksbi,1809.55,2024-01-05 11:33:20,Mumbai,education,success
6be3ec79-6e6,simran_5480@paytm,priya_4451@axl,1580.38,2024-01-05 11:34:24,Ahmedabad,p2p,success
4b470378-247,amit_3468@ybl,courseapp.pay@ibl,1275.64,2024-01-05 11:34:25,Jaipur,education,success
6488f2c1-1dc,vikram_9099@axl,hospital.pay@icici,190.83,2024-01-05 11:35:55,Bangalore,health,success
917e6b16-3a4,rohan_9368@okhdfc,uber.pay@ibl,62.81,2024-01-05 11:36:14,Bangalore,transport,success
ddbbcb4f-5d9,arjun_4425@paytm,healthapp.pay@axl,428.1,2024-01-05 11:36:40,Kolkata,health,success
ad78a008-1bd,dev_7353@icici,priya_8991@axl,839.42,2024-01-05 11:36:52,Delhi,p2p,success
bdcff491-d02,rohan_161@okhdfc,isha_609@icici,357.04,2024-01-05 11:37:13,Ahmedabad,p2p,success
b5636a59-c9c,arjun_2008@icici,tuition.pay@okhdfc,1609.14,2024-01-05 11:37:41,Mumbai,education,success
75b40d08-af7,arjun_6847@paytm,rohan_6473@icici,1272.56,2024-01-05 11:38:20,Jaipur,p2p,success
e2a20ff3-042,amit_2448@axl,books.pay@oksbi,735.81,2024-01-05 11:38:59,Jaipur,education,success
a6ecc225-49c,pooja_7635@axl,courseapp.pay@oksbi,1493.56,2024-01-05 11:39:41,Pune,education,success
333393c2-fdf,sneha_4314@icici,aditya_3436@icici,1325.77,2024-01-05 11:42:22,Hyderabad,p2p,success
ed46b2d8-f27,priya_6709@paytm,internet.pay@icici,3611.76,2024-01-05 11:43:09,Mumbai,bills,success
49a6b6aa-1b6,aditya_2730@icici,petrolpump.pay@oksbi,398.96,2024-01-05 11:43:10,Ahmedabad,transport,success
a852c305-c54,rohan_3172@ibl,zomato.pay@oksbi,564.84,2024-01-05 11:43:23,Chennai,food,success
da585aeb-325,ananya_2774@ybl,water.pay@oksbi,3960.83,2024-01-05 11:44:12,Lucknow,bills,success
cc02b3ad-f44,rohan_3172@ibl,simran_1432@ybl,2324.4,2024-01-05 11:45:18,Chennai,p2p,success
1b8ce749-af4,rohan_570@axl,dev_957@axl,1898.08,2024-01-05 11:46:28,Bangalore,p2p,success
e8f89d1f-282,arjun_6237@axl,ananya_188@icici,10.0,2024-01-05 11:46:36,Lucknow,p2p,success
8e6bde41-cb0,simran_7214@axl,dev_3768@axl,1228.49,2024-01-05 11:47:11,Hyderabad,p2p,success
2fcbb9cc-b4e,karan_9830@okhdfc,dev_7353@icici,930.2,2024-01-05 11:48:03,Ahmedabad,p2p,success
2751d4dc-fb8,dev_8049@axl,vikram_5617@axl,1574.0,2024-01-05 11:48:49,Hyderabad,p2p,success
051a8e2a-c2f,ananya_7601@axl,priya_6794@icici,1164.16,2024-01-05 11:49:40,Kolkata,p2p,success
bf25b631-813,ananya_5649@paytm,school.pay@ybl,382.04,2024-01-05 11:49:43,Ahmedabad,education,success
b6a44a48-dd6,karan_1438@paytm,sneha_1571@paytm,1973.7,2024-01-05 11:50:27,Ahmedabad,p2p,success
7d5777c5-129,neha_5499@icici,gas.pay@ibl,3938.19,2024-01-05 11:51:39,Mumbai,bills,success
864468d1-4d5,sneha_3322@oksbi,petrolpump.pay@ybl,425.6,2024-01-05 11:51:52,Bangalore,transport,success
2107aaf0-eeb,vikram_9043@ybl,vikram_7370@okhdfc,2043.75,2024-01-05 11:52:02,Hyderabad,p2p,success
a073f38e-819,vikram_7578@icici,gaming.pay@okhdfc,943.46,2024-01-05 11:52:25,Mumbai,entertainment,success
02f0123d-f05,rahul_5518@ybl,karan_252@axl,1647.98,2024-01-05 11:53:07,Delhi,p2p,success
efa2cf7a-191,ananya_5409@icici,flipkart.pay@ybl,887.21,2024-01-05 11:53:43,Delhi,shopping,success
c194ca06-2e8,karan_252@axl,hospital.pay@okhdfc,485.74,2024-01-05 11:54:00,Ahmedabad,health,success
ba18991e-5f5,dev_959@axl,pharmacy.pay@ibl,1588.55,2024-01-05 11:54:25,Hyderabad,health,success
1016d17c-aad,karan_9391@okhdfc,localstore.pay@ibl,7038.48,2024-01-05 11:54:52,Delhi,shopping,success
8f9664c6-8ec,sneha_216@ybl,uber.pay@okhdfc,208.1,2024-01-05 11:57:47,Ahmedabad,transport,success
ee8c0181-a74,vikram_5684@oksbi,books.pay@paytm,1438.18,2024-01-05 11:57:59,Jaipur,education,success
c4aafda3-194,ananya_7310@okhdfc,neha_1236@ibl,1700.14,2024-01-05 11:58:13,Ahmedabad,p2p,success
efc3f457-fb1,vikram_979@paytm,school.pay@ibl,409.89,2024-01-05 11:58:13,Jaipur,education,success
3516a9eb-ab5,isha_6073@oksbi,zomato.pay@icici,140.96,2024-01-05 11:58:40,Mumbai,food,success
5bc92101-bd2,arjun_8899@axl,mobile.pay@icici,3222.14,2024-01-05 11:59:08,Kolkata,bills,success
773c2070-95f,neha_7099@ibl,dmart.pay@ibl,3177.11,2024-01-05 11:59:16,Lucknow,shopping,success
cb721132-7ba,ananya_9812@icici,reliance.pay@ybl,1053.97,2024-01-05 12:00:15,Mumbai,shopping,success
86a5933c-d12,priya_7378@paytm,spotify.pay@ibl,104.79,2024-01-05 12:00:44,Pune,entertainment,success
5874e80a-055,simran_9315@icici,foodcourt.pay@ibl,430.13,2024-01-05 12:01:22,Bangalore,food,success
7dc3d2b6-305,dev_9572@axl,isha_7322@okhdfc,1535.33,2024-01-05 12:01:33,Jaipur,p2p,success
48f6c9f1-faf,arjun_8593@paytm,vikram_2598@icici,337.72,2024-01-05 12:02:08,Jaipur,p2p,success
3d74c7f7-100,karan_4589@ybl,priya_9137@oksbi,2411.26,2024-01-05 12:03:06,Hyderabad,p2p,success
ae5cb146-4c6,rohan_2354@oksbi,pharmacy.pay@axl,1275.43,2024-01-05 12:03:21,Chennai,health,success
61ebae1b-56f,ananya_890@axl,water.pay@axl,3930.86,2024-01-05 12:03:38,Jaipur,bills,success
e83811ad-980,isha_7119@icici,zomato.pay@axl,146.65,2024-01-05 12:03:54,Mumbai,food,success
67f88273-cbb,sneha_1571@paytm,swiggy.pay@ibl,379.92,2024-01-05 12:03:59,Bangalore,food,success
d462750c-e24,sneha_4894@paytm,delhibelly.pay@ybl,262.45,2024-01-05 12:05:02,Chennai,food,success
215492c0-39b,rohan_3172@ibl,electricity.pay@oksbi,755.27,2024-01-05 12:06:47,Chennai,bills,success
dbd85e0d-34e,dev_9350@oksbi,swiggy.pay@okhdfc,342.15,2024-01-05 12:06:51,Mumbai,food,success
f86cc9d7-89c,sneha_7409@icici,gas.pay@icici,1410.8,2024-01-05 12:07:53,Ahmedabad,bills,success
9e10af37-4bf,priya_6543@oksbi,ananya_7823@icici,1078.7,2024-01-05 12:11:31,Mumbai,p2p,success
d0c73d56-c1e,isha_6068@ibl,netflix.pay@oksbi,643.62,2024-01-05 12:12:24,Mumbai,entertainment,success
a2630e38-f41,vikram_1248@ybl,aditya_8013@oksbi,451.66,2024-01-05 12:14:31,Pune,p2p,success
04127739-7e7,simran_6660@oksbi,dev_7706@ybl,1011.21,2024-01-05 12:15:25,Jaipur,p2p,success
1256c4e6-068,sneha_8868@okhdfc,gaming.pay@ybl,990.41,2024-01-05 12:15:57,Jaipur,entertainment,success
3ae4d85c-ed0,sneha_6446@axl,rohan_5226@paytm,695.69,2024-01-05 12:16:29,Jaipur,p2p,success
a97ad308-e38,rohan_119@icici,bookmyshow.pay@ibl,357.56,2024-01-05 12:16:34,Hyderabad,entertainment,success
2cfac664-514,amit_3400@paytm,healthapp.pay@icici,177.69,2024-01-05 12:16:46,Bangalore,health,success
381176d0-f03,rahul_5100@paytm,cafeshop.pay@ibl,254.14,2024-01-05 12:17:03,Ahmedabad,food,success
1bf37e85-343,dev_4337@paytm,water.pay@ybl,3012.33,2024-01-05 12:18:55,Lucknow,bills,success
b8cbc67a-d90,vikram_1541@axl,karan_848@axl,2056.08,2024-01-05 12:19:23,Ahmedabad,p2p,success
b9da7963-cdd,sneha_6559@axl,aditya_4096@icici,1262.42,2024-01-05 12:21:58,Bangalore,p2p,success
9350ca04-7cc,vikram_9099@axl,school.pay@okhdfc,489.41,2024-01-05 12:22:23,Bangalore,education,success
6c4f3653-9eb,rohan_6040@icici,school.pay@axl,306.53,2024-01-05 12:23:51,Bangalore,education,success
838bfe3e-774,priya_6709@paytm,spotify.pay@oksbi,721.65,2024-01-05 12:24:26,Kolkata,entertainment,success
cd30ef26-1c3,rohan_2354@oksbi,uber.pay@okhdfc,462.97,2024-01-05 12:25:11,Chennai,transport,success
8512da3c-bb4,arjun_9124@ybl,ananya_6226@oksbi,513.87,2024-01-05 12:26:03,Kolkata,p2p,success
005f158a-4ee,aditya_2691@okhdfc,metrocard.pay@oksbi,234.66,2024-01-05 12:26:19,Ahmedabad,transport,success
74c79510-62f,dev_9081@axl,karan_1438@paytm,1026.8,2024-01-05 12:27:02,Kolkata,p2p,success
d5830489-932,rahul_1148@icici,cafeshop.pay@paytm,453.17,2024-01-05 12:27:58,Jaipur,food,success
8193516b-bda,aditya_623@oksbi,books.pay@icici,1323.81,2024-01-05 12:28:46,Jaipur,education,success
4693d8e2-637,karan_7780@icici,uber.pay@okhdfc,61.71,2024-01-05 12:29:24,Jaipur,transport,success
4a3435cf-3b4,amit_9286@ibl,books.pay@paytm,859.57,2024-01-05 12:29:55,Lucknow,education,success
d53da24f-0a3,amit_1200@ybl,uber.pay@okhdfc,158.14,2024-01-05 12:30:49,Jaipur,transport,success
a52ce375-5a0,rahul_4505@axl,localstore.pay@oksbi,3803.42,2024-01-05 12:31:44,Lucknow,shopping,success
4d877959-93d,sneha_3322@oksbi,ola.pay@axl,364.96,2024-01-05 12:31:49,Bangalore,transport,success
d1973424-fde,amit_2246@okhdfc,healthapp.pay@ibl,1263.4,2024-01-05 12:32:23,Pune,health,success
894a84e7-dbf,dev_9572@axl,spotify.pay@paytm,270.58,2024-01-05 12:34:37,Jaipur,entertainment,success
7dc34714-31a,neha_4535@okhdfc,courseapp.pay@paytm,399.9,2024-01-05 12:34:57,Hyderabad,education,success
712209ab-d1f,isha_8024@paytm,ola.pay@okhdfc,38.83,2024-01-05 12:35:03,Kolkata,transport,success
c0d8a67a-e5f,arjun_2214@icici,karan_7780@icici,1097.31,2024-01-05 12:37:11,Delhi,p2p,success
65bbe7a4-111,dev_731@okhdfc,mobile.pay@okhdfc,1504.93,2024-01-05 12:38:18,Delhi,bills,success
f3a0dc08-317,isha_6297@oksbi,sneha_4007@axl,1740.14,2024-01-05 12:38:32,Bangalore,p2p,success
44ee18bb-c9c,aditya_6351@axl,priya_4644@paytm,10.0,2024-01-05 12:40:19,Hyderabad,p2p,success
5a3f7d8b-cfb,rahul_7348@okhdfc,hotstar.pay@ybl,1587.85,2024-01-05 12:41:23,Chennai,entertainment,success
64ff50ea-4e9,priya_6475@ybl,water.pay@axl,2001.05,2024-01-05 12:42:03,Lucknow,bills,success
beded91f-71a,ananya_188@icici,priya_1373@axl,1971.59,2024-01-05 12:44:00,Delhi,p2p,success
7b7fda7e-b04,aditya_2730@icici,karan_1170@paytm,482.45,2024-01-05 12:44:21,Ahmedabad,p2p,success
9e34e2f1-151,priya_248@axl,karan_8814@ibl,1470.87,2024-01-05 12:44:50,Chennai,p2p,success
44d63702-05a,arjun_1084@icici,amit_5223@axl,803.35,2024-01-05 12:44:53,Jaipur,p2p,success
7a845f79-24b,neha_7645@ybl,mobile.pay@oksbi,2304.59,2024-01-05 12:46:43,Ahmedabad,bills,success
33408423-f4d,ananya_7218@okhdfc,foodcourt.pay@oksbi,374.72,2024-01-05 12:46:45,Hyderabad,food,success
d1af8992-45e,karan_2917@icici,internet.pay@ibl,3447.38,2024-01-05 12:46:54,Hyderabad,bills,success
55491830-6e7,rohan_6473@icici,netflix.pay@oksbi,1499.17,2024-01-05 12:48:19,Pune,entertainment,success
059a5141-b44,isha_8358@paytm,books.pay@icici,1720.29,2024-01-05 12:48:27,Pune,education,success
96647571-d96,simran_3096@okhdfc,metrocard.pay@icici,48.16,2024-01-05 12:48:58,Bangalore,transport,success
8a16cb75-ebd,rohan_413@ybl,books.pay@oksbi,302.13,2024-01-05 12:49:36,Jaipur,education,success
51864599-91a,ananya_7823@icici,swiggy.pay@icici,218.41,2024-01-05 12:49:48,Pune,food,success
5a362461-a2b,neha_3482@ybl,tuition.pay@oksbi,498.32,2024-01-05 12:50:58,Delhi,education,success
526299ed-2ee,amit_7658@ybl,sneha_8707@ibl,810.75,2024-01-05 12:51:08,Bangalore,p2p,success
f8c9d49e-67c,arjun_6237@axl,rohan_2762@ibl,309.87,2024-01-05 12:53:16,Jaipur,p2p,success
7b317686-c8f,simran_1131@axl,pharmacy.pay@icici,1160.41,2024-01-05 12:54:07,Ahmedabad,health,success
38a1030b-6aa,karan_9801@icici,delhibelly.pay@icici,91.57,2024-01-05 12:55:11,Jaipur,food,success
73ab0c3d-54e,ananya_2516@axl,gaming.pay@icici,535.75,2024-01-05 12:57:04,Pune,entertainment,success
1c686ddc-a55,rohan_5633@ibl,gaming.pay@paytm,1205.7,2024-01-05 12:57:08,Jaipur,entertainment,success
eb39a711-08f,karan_8461@paytm,vikram_1137@axl,2023.2,2024-01-05 12:57:17,Ahmedabad,p2p,success
76e1d34d-fcd,rohan_3461@ybl,tuition.pay@ibl,957.88,2024-01-05 12:58:16,Jaipur,education,success
d2331b2a-530,dev_4337@paytm,karan_192@oksbi,169.9,2024-01-05 12:58:49,Bangalore,p2p,success
96b08e1d-fff,ananya_3125@axl,healthapp.pay@okhdfc,746.87,2024-01-05 13:00:35,Pune,health,success
1f00a336-8c3,simran_9637@icici,mobile.pay@paytm,4633.6,2024-01-05 13:01:15,Hyderabad,bills,success
c87a45ba-dd4,amit_4259@okhdfc,school.pay@ybl,597.4,2024-01-05 13:02:00,Ahmedabad,education,success
8d7598f1-99a,isha_5203@oksbi,priya_9137@oksbi,1274.48,2024-01-05 13:03:22,Bangalore,p2p,success
